variable_name,units,value,data_reference
C_T_medial_occipital_calcarine_branch_T51_L202_T,m6_per_J,5.1628E-13,ADAN_218
BFF_ASL_medial_occipital_calcarine_branch_T51_L202_T,dimensionless,0.0896,defined_by_user
C_T_medial_occipital_calcarine_branch_T79_R270_T,m6_per_J,5.1628E-13,ADAN_218
BFF_ASL_medial_occipital_calcarine_branch_T79_R270_T,dimensionless,0.0968,defined_by_user
C_T_medial_occipital_occipitotemporal_branch_T52_L190_T,m6_per_J,5.1628E-13,ADAN_218
BFF_ASL_medial_occipital_occipitotemporal_branch_T52_L190_T,dimensionless,0.0896,defined_by_user
C_T_medial_occipital_occipitotemporal_branch_T80_R258_T,m6_per_J,5.1628E-13,ADAN_218
BFF_ASL_medial_occipital_occipitotemporal_branch_T80_R258_T,dimensionless,0.0968,defined_by_user
C_T_medial_occipital_parietal_branch_T53_L196_T,m6_per_J,3.0913E-13,ADAN_218
BFF_ASL_medial_occipital_parietal_branch_T53_L196_T,dimensionless,0.0896,defined_by_user
C_T_medial_occipital_parietal_branch_T81_R264_T,m6_per_J,3.0913E-13,ADAN_218
BFF_ASL_medial_occipital_parietal_branch_T81_R264_T,dimensionless,0.0968,defined_by_user
C_T_anterior_choroidal_T34_L116_T,m6_per_J,1.68941E-12,ADAN_218
BFF_ASL_anterior_choroidal_T34_L116_T,dimensionless,0.3074,defined_by_user
C_T_anterior_choroidal_T98_R54_T,m6_per_J,1.6894E-12,ADAN_218
BFF_ASL_anterior_choroidal_T98_R54_T,dimensionless,0.3141,defined_by_user
C_T_anterior_parietal_T100_R100_T,m6_per_J,1.0436E-12,ADAN_218
BFF_ASL_anterior_parietal_T100_R100_T,dimensionless,0.3141,defined_by_user
C_T_anterior_parietal_T35_L162_T,m6_per_J,1.0436E-12,ADAN_218
BFF_ASL_anterior_parietal_T35_L162_T,dimensionless,0.3074,defined_by_user
C_T_artery_of_central_sulcus_T101_R70_T,m6_per_J,1.3398E-12,ADAN_218
BFF_ASL_artery_of_central_sulcus_T101_R70_T,dimensionless,0.3141,defined_by_user
C_T_artery_of_central_sulcus_T36_L132_T,m6_per_J,1.33978E-12,ADAN_218
BFF_ASL_artery_of_central_sulcus_T36_L132_T,dimensionless,0.3074,defined_by_user
C_T_artery_of_postcentral_sulcus_T102_R88_T,m6_per_J,1.3398E-12,ADAN_218
BFF_ASL_artery_of_postcentral_sulcus_T102_R88_T,dimensionless,0.3141,defined_by_user
C_T_artery_of_postcentral_sulcus_T37_L150_T,m6_per_J,1.3398E-12,ADAN_218
BFF_ASL_artery_of_postcentral_sulcus_T37_L150_T,dimensionless,0.3074,defined_by_user
C_T_artery_of_precentral_sulcus_T103_R72_T,m6_per_J,1.3398E-12,ADAN_218
BFF_ASL_artery_of_precentral_sulcus_T103_R72_T,dimensionless,0.3141,defined_by_user
C_T_artery_of_precentral_sulcus_T38_L134_T,m6_per_J,1.33978E-12,ADAN_218
BFF_ASL_artery_of_precentral_sulcus_T38_L134_T,dimensionless,0.3074,defined_by_user
C_T_callosomarginal_cingular_branch_T105_R250_T,m6_per_J,1.2921E-12,ADAN_218
BFF_ASL_callosomarginal_cingular_branch_T105_R250_T,dimensionless,0.0957,defined_by_user
C_T_callosomarginal_cingular_branch_T40_L182_T,m6_per_J,1.2921E-12,ADAN_218
BFF_ASL_callosomarginal_cingular_branch_T40_L182_T,dimensionless,0.0965,defined_by_user
C_T_callosomarginal_intermediomedial_frontal_branch_T106_R242_T,m6_per_J,1.2152E-12,ADAN_218
BFF_ASL_callosomarginal_intermediomedial_frontal_branch_T106_R242_T,dimensionless,0.0957,EMPTY_MUST_BE_FILLED
C_T_callosomarginal_intermediomedial_frontal_branch_T41_L174_T,m6_per_J,1.2152E-12,ADAN_218
BFF_ASL_callosomarginal_intermediomedial_frontal_branch_T41_L174_T,dimensionless,0.0965,defined_by_user
C_T_callosomarginal_paracentral_branch_T107_R254_T,m6_per_J,1.2921E-12,ADAN_218
BFF_ASL_callosomarginal_paracentral_branch_T107_R254_T,dimensionless,0.0957,defined_by_user
C_T_callosomarginal_paracentral_branch_T42_L186_T,m6_per_J,1.2921E-12,ADAN_218
BFF_ASL_callosomarginal_paracentral_branch_T42_L186_T,dimensionless,0.0965,defined_by_user
C_T_callosomarginal_posteromedial_frontal_branch_T108_R246_T,m6_per_J,1.7084E-12,ADAN_218
BFF_ASL_callosomarginal_posteromedial_frontal_branch_T108_R246_T,dimensionless,0.0957,defined_by_user
C_T_callosomarginal_posteromedial_frontal_branch_T43_L178_T,m6_per_J,1.7084E-12,ADAN_218
BFF_ASL_callosomarginal_posteromedial_frontal_branch_T43_L178_T,dimensionless,0.0965,defined_by_user
C_T_distal_medial_striate_T109_R236_T,m6_per_J,2.4366E-13,ADAN_218
BFF_ASL_distal_medial_striate_T109_R236_T,dimensionless,0.0957,defined_by_user
C_T_distal_medial_striate_T44_L40_T,m6_per_J,2.43656E-13,ADAN_218
BFF_ASL_distal_medial_striate_T44_L40_T,dimensionless,0.0965,defined_by_user
C_T_lateral_frontobasal_T110_R60_T,m6_per_J,6.8893E-13,ADAN_218
BFF_ASL_lateral_frontobasal_T110_R60_T,dimensionless,0.3141,defined_by_user
C_T_lateral_frontobasal_T45_L122_T,m6_per_J,6.88932E-13,ADAN_218
BFF_ASL_lateral_frontobasal_T45_L122_T,dimensionless,0.3074,defined_by_user
C_T_lateral_occipital_anterior_temporal_branch_T111_R212_T,m6_per_J,2.6009E-12,ADAN_218
BFF_ASL_lateral_occipital_anterior_temporal_branch_T111_R212_T,dimensionless,0.0968,defined_by_user
C_T_lateral_occipital_anterior_temporal_branch_T46_L16_T,m6_per_J,2.60095E-12,ADAN_218
BFF_ASL_lateral_occipital_anterior_temporal_branch_T46_L16_T,dimensionless,0.0896,defined_by_user
C_T_lateral_occipital_posterior_temporal_branch_T112_R220_T,m6_per_J,6.35E-13,ADAN_218
BFF_ASL_lateral_occipital_posterior_temporal_branch_T112_R220_T,dimensionless,0.0968,defined_by_user
C_T_lateral_occipital_posterior_temporal_branch_T48_L24_T,m6_per_J,6.34997E-13,ADAN_218
BFF_ASL_lateral_occipital_posterior_temporal_branch_T48_L24_T,dimensionless,0.0896,defined_by_user
C_T_medial_occipital_parieto_occipital_branch_T118_R266_T,m6_per_J,1.5052E-12,ADAN_218
BFF_ASL_medial_occipital_parieto_occipital_branch_T118_R266_T,dimensionless,0.0968,defined_by_user
C_T_medial_occipital_parieto_occipital_branch_T54_L198_T,m6_per_J,1.5052E-12,ADAN_218
BFF_ASL_medial_occipital_parieto_occipital_branch_T54_L198_T,dimensionless,0.0896,defined_by_user
C_T_middle_cerebral_anterior_temporal_branch_T119_R80_T,m6_per_J,1.0436E-12,ADAN_218
BFF_ASL_middle_cerebral_anterior_temporal_branch_T119_R80_T,dimensionless,0.3141,defined_by_user
C_T_middle_cerebral_anterior_temporal_branch_T55_L142_T,m6_per_J,1.0436E-12,ADAN_218
BFF_ASL_middle_cerebral_anterior_temporal_branch_T55_L142_T,dimensionless,0.3074,defined_by_user
C_T_middle_cerebral_branch_to_angular_gyrus_T120_R108_T,m6_per_J,2.0977E-12,ADAN_218
BFF_ASL_middle_cerebral_branch_to_angular_gyrus_T120_R108_T,dimensionless,0.3141,defined_by_user
C_T_middle_cerebral_branch_to_angular_gyrus_T56_L170_T,m6_per_J,2.0977E-12,ADAN_218
BFF_ASL_middle_cerebral_branch_to_angular_gyrus_T56_L170_T,dimensionless,0.3074,defined_by_user
C_T_middle_cerebral_middle_temporal_branch_T121_R84_T,m6_per_J,1.1853E-12,ADAN_218
BFF_ASL_middle_cerebral_middle_temporal_branch_T121_R84_T,dimensionless,0.3141,defined_by_user
C_T_middle_cerebral_middle_temporal_branch_T57_L146_T,m6_per_J,1.1853E-12,ADAN_218
BFF_ASL_middle_cerebral_middle_temporal_branch_T57_L146_T,dimensionless,0.3074,defined_by_user
C_T_middle_cerebral_posterior_temporal_branch_T122_R96_T,m6_per_J,1.5076E-12,ADAN_218
BFF_ASL_middle_cerebral_posterior_temporal_branch_T122_R96_T,dimensionless,0.3141,defined_by_user
C_T_middle_cerebral_posterior_temporal_branch_T58_L158_T,m6_per_J,1.5076E-12,ADAN_218
BFF_ASL_middle_cerebral_posterior_temporal_branch_T58_L158_T,dimensionless,0.3074,defined_by_user
C_T_middle_cerebral_posterior_temp_occipital_branch_T123_R94_T,m6_per_J,1.5076E-12,ADAN_218
BFF_ASL_middle_cerebral_posterior_temp_occipital_branch_T123_R94_T,dimensionless,0.3141,defined_by_user
C_T_middle_cerebral_posterior_temp_occipital_branch_T59_L156_T,m6_per_J,1.5076E-12,ADAN_218
BFF_ASL_middle_cerebral_posterior_temp_occipital_branch_T59_L156_T,dimensionless,0.3074,defined_by_user
C_T_pericallosal_parieto_occipital_branch_T124_R226_T,m6_per_J,9.0178E-13,ADAN_218
BFF_ASL_pericallosal_parieto_occipital_branch_T124_R226_T,dimensionless,0.0957,defined_by_user
C_T_pericallosal_parieto_occipital_branch_T60_L30_T,m6_per_J,9.01782E-13,ADAN_218
BFF_ASL_pericallosal_parieto_occipital_branch_T60_L30_T,dimensionless,0.0965,defined_by_user
C_T_pericallosal_precuneal_branch_T125_R230_T,m6_per_J,1.3079E-12,ADAN_218
BFF_ASL_pericallosal_precuneal_branch_T125_R230_T,dimensionless,0.0957,defined_by_user
C_T_pericallosal_precuneal_branch_T61_L34_T,m6_per_J,1.30786E-12,ADAN_218
BFF_ASL_pericallosal_precuneal_branch_T61_L34_T,dimensionless,0.0965,defined_by_user
C_T_polar_temporal_T127_R76_T,m6_per_J,3.5828E-13,ADAN_218
BFF_ASL_polar_temporal_T127_R76_T,dimensionless,0.3141,defined_by_user
C_T_polar_temporal_T63_L138_T,m6_per_J,3.5828E-13,ADAN_218
BFF_ASL_polar_temporal_T63_L138_T,dimensionless,0.3074,defined_by_user
C_T_posterior_parietal_T129_R106_T,m6_per_J,1.6894E-12,ADAN_218
BFF_ASL_posterior_parietal_T129_R106_T,dimensionless,0.3141,defined_by_user
C_T_posterior_parietal_T64_L168_T,m6_per_J,1.6894E-12,ADAN_218
BFF_ASL_posterior_parietal_T64_L168_T,dimensionless,0.3074,defined_by_user
C_T_prefrontal_T130_R64_T,m6_per_J,1.3398E-12,ADAN_218
BFF_ASL_prefrontal_T130_R64_T,dimensionless,0.3141,defined_by_user
C_T_prefrontal_T65_L126_T,m6_per_J,1.33978E-12,ADAN_218
BFF_ASL_prefrontal_T65_L126_T,dimensionless,0.3074,defined_by_user
