variable_name,units,value,data_reference
theta_internal_carotid_R8,dimensionless,0,systemic
R_T_external_carotid_T2_R26,Js_per_m6,851000000,systemic
C_T_external_carotid_T2_R26,m6_per_J,6.03E-11,systemic
E_common_carotid_L48,J_per_m3,400000,systemic
l_common_carotid_L48,metre,0.091017,systemic
r_common_carotid_L48,metre,0.00437,systemic
theta_common_carotid_L48,dimensionless,0,systemic
E_internal_carotid_L50,J_per_m3,800000,systemic
l_internal_carotid_L50,metre,0.135108,systemic
r_internal_carotid_L50,metre,0.00254,systemic
theta_internal_carotid_L50,dimensionless,0,systemic
R_T_external_carotid_T2_L62,Js_per_m6,854000000,systemic
C_T_external_carotid_T2_L62,m6_per_J,6.01E-11,systemic
E_anterior_cerebral_L110,J_per_m3,1600000,systemic
l_anterior_cerebral_L110,metre,0.0105951,systemic
r_anterior_cerebral_L110,metre,0.000965045,systemic
theta_anterior_cerebral_L110,dimensionless,90,systemic
E_anterior_cerebral_L38,J_per_m3,1600000,systemic
l_anterior_cerebral_L38,metre,0.02809,systemic
r_anterior_cerebral_L38,metre,0.000965045,systemic
theta_anterior_cerebral_L38,dimensionless,90,systemic
E_anterior_cerebral_L42,J_per_m3,1600000,systemic
l_anterior_cerebral_L42,metre,0.00114668,systemic
r_anterior_cerebral_L42,metre,0.000965045,systemic
theta_anterior_cerebral_L42,dimensionless,90,systemic
E_anterior_cerebral_R234,J_per_m3,1600000,systemic
l_anterior_cerebral_R234,metre,0.0280898,systemic
r_anterior_cerebral_R234,metre,0.000965045,systemic
theta_anterior_cerebral_R234,dimensionless,90,systemic
E_anterior_cerebral_R238,J_per_m3,1600000,systemic
l_anterior_cerebral_R238,metre,0.00114733,systemic
r_anterior_cerebral_R238,metre,0.000965045,systemic
theta_anterior_cerebral_R238,dimensionless,90,systemic
E_anterior_cerebral_R46,J_per_m3,1600000,systemic
l_anterior_cerebral_R46,metre,0.0105945,systemic
r_anterior_cerebral_R46,metre,0.000965045,systemic
theta_anterior_cerebral_R46,dimensionless,90,systemic
E_anterior_communicating_C44,J_per_m3,1600000,systemic
l_anterior_communicating_C44,metre,0.00565531,systemic
r_anterior_communicating_C44,metre,0.000656645,systemic
theta_anterior_communicating_C44,dimensionless,90,systemic
E_basilar_C4,J_per_m3,1600000,systemic
l_basilar_C4,metre,0.0226443,systemic
r_basilar_C4,metre,0.00172394,systemic
theta_basilar_C4,dimensionless,90,systemic
E_callosomarginal_L172,J_per_m3,1600000,systemic
l_callosomarginal_L172,metre,0.0113312,systemic
r_callosomarginal_L172,metre,0.000623142,systemic
theta_callosomarginal_L172,dimensionless,90,systemic
E_callosomarginal_L176,J_per_m3,1600000,systemic
l_callosomarginal_L176,metre,0.0172952,systemic
r_callosomarginal_L176,metre,0.000623142,systemic
theta_callosomarginal_L176,dimensionless,90,systemic
E_callosomarginal_L180,J_per_m3,1600000,systemic
l_callosomarginal_L180,metre,0.0139198,systemic
r_callosomarginal_L180,metre,0.000623142,systemic
theta_callosomarginal_L180,dimensionless,90,systemic
E_callosomarginal_L184,J_per_m3,1600000,systemic
l_callosomarginal_L184,metre,0.00496294,systemic
r_callosomarginal_L184,metre,0.000623142,systemic
theta_callosomarginal_L184,dimensionless,90,systemic
E_callosomarginal_R240,J_per_m3,1600000,systemic
l_callosomarginal_R240,metre,0.0113311,systemic
r_callosomarginal_R240,metre,0.000623142,systemic
theta_callosomarginal_R240,dimensionless,90,systemic
E_callosomarginal_R244,J_per_m3,1600000,systemic
l_callosomarginal_R244,metre,0.0172952,systemic
r_callosomarginal_R244,metre,0.000623142,systemic
theta_callosomarginal_R244,dimensionless,90,systemic
E_callosomarginal_R248,J_per_m3,1600000,systemic
l_callosomarginal_R248,metre,0.0139198,systemic
r_callosomarginal_R248,metre,0.000623142,systemic
theta_callosomarginal_R248,dimensionless,90,systemic
E_callosomarginal_R252,J_per_m3,1600000,systemic
l_callosomarginal_R252,metre,0.00496295,systemic
r_callosomarginal_R252,metre,0.000623142,systemic
theta_callosomarginal_R252,dimensionless,90,systemic
E_internal_carotid_L112,J_per_m3,1600000,systemic
l_internal_carotid_L112,metre,0.00196966,systemic
r_internal_carotid_L112,metre,0.00132843,systemic
theta_internal_carotid_L112,dimensionless,90,systemic
E_internal_carotid_R48,J_per_m3,1600000,systemic
l_internal_carotid_R48,metre,0.00196955,systemic
r_internal_carotid_R48,metre,0.00132843,systemic
theta_internal_carotid_R48,dimensionless,90,systemic
E_medial_occipital_dorsal_branch_to_corpus_callosum_L28,J_per_m3,1600000,systemic
l_medial_occipital_dorsal_branch_to_corpus_callosum_L28,metre,0.0251851,systemic
r_medial_occipital_dorsal_branch_to_corpus_callosum_L28,metre,0.000349979,systemic
theta_medial_occipital_dorsal_branch_to_corpus_callosum_L28,dimensionless,90,systemic
E_medial_occipital_dorsal_branch_to_corpus_callosum_R224,J_per_m3,1600000,systemic
l_medial_occipital_dorsal_branch_to_corpus_callosum_R224,metre,0.0251847,systemic
r_medial_occipital_dorsal_branch_to_corpus_callosum_R224,metre,0.000349979,systemic
theta_medial_occipital_dorsal_branch_to_corpus_callosum_R224,dimensionless,90,systemic
E_medial_occipital_L188,J_per_m3,1600000,systemic
l_medial_occipital_L188,metre,0.00490507,systemic
r_medial_occipital_L188,metre,0.000795007,systemic
theta_medial_occipital_L188,dimensionless,90,systemic
E_medial_occipital_L192,J_per_m3,1600000,systemic
l_medial_occipital_L192,metre,0.00892062,systemic
r_medial_occipital_L192,metre,0.000795007,systemic
theta_medial_occipital_L192,dimensionless,90,systemic
E_medial_occipital_L200,J_per_m3,1600000,systemic
l_medial_occipital_L200,metre,0.0126049,systemic
r_medial_occipital_L200,metre,0.000795007,systemic
theta_medial_occipital_L200,dimensionless,90,systemic
E_medial_occipital_L26,J_per_m3,1600000,systemic
l_medial_occipital_L26,metre,0.0321752,systemic
r_medial_occipital_L26,metre,0.000795007,systemic
theta_medial_occipital_L26,dimensionless,90,systemic
E_medial_occipital_R222,J_per_m3,1600000,systemic
l_medial_occipital_R222,metre,0.0321754,systemic
r_medial_occipital_R222,metre,0.000795007,systemic
theta_medial_occipital_R222,dimensionless,90,systemic
E_medial_occipital_R256,J_per_m3,1600000,systemic
l_medial_occipital_R256,metre,0.00490474,systemic
r_medial_occipital_R256,metre,0.000795007,systemic
theta_medial_occipital_R256,dimensionless,90,systemic
E_medial_occipital_R260,J_per_m3,1600000,systemic
l_medial_occipital_R260,metre,0.00892067,systemic
r_medial_occipital_R260,metre,0.000795007,systemic
theta_medial_occipital_R260,dimensionless,90,systemic
E_medial_occipital_R268,J_per_m3,1600000,systemic
l_medial_occipital_R268,metre,0.0126049,systemic
r_medial_occipital_R268,metre,0.000795007,systemic
theta_medial_occipital_R268,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_L136,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_L136,metre,0.00142512,systemic
r_middle_cerebral_inferior_terminal_branch_L136,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_L136,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_L140,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_L140,metre,0.000932844,systemic
r_middle_cerebral_inferior_terminal_branch_L140,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_L140,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_L144,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_L144,metre,0.0283599,systemic
r_middle_cerebral_inferior_terminal_branch_L144,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_L144,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_L148,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_L148,metre,0.0182043,systemic
r_middle_cerebral_inferior_terminal_branch_L148,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_L148,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_L152,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_L152,metre,0.00708809,systemic
r_middle_cerebral_inferior_terminal_branch_L152,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_L152,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_L160,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_L160,metre,0.00549683,systemic
r_middle_cerebral_inferior_terminal_branch_L160,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_L160,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_L164,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_L164,metre,0.0105444,systemic
r_middle_cerebral_inferior_terminal_branch_L164,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_L164,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_R102,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_R102,metre,0.0105443,systemic
r_middle_cerebral_inferior_terminal_branch_R102,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_R102,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_R74,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_R74,metre,0.00142516,systemic
r_middle_cerebral_inferior_terminal_branch_R74,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_R74,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_R78,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_R78,metre,0.000932844,systemic
r_middle_cerebral_inferior_terminal_branch_R78,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_R78,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_R82,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_R82,metre,0.0283601,systemic
r_middle_cerebral_inferior_terminal_branch_R82,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_R82,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_R86,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_R86,metre,0.0182041,systemic
r_middle_cerebral_inferior_terminal_branch_R86,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_R86,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_R90,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_R90,metre,0.00708809,systemic
r_middle_cerebral_inferior_terminal_branch_R90,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_R90,dimensionless,90,systemic
E_middle_cerebral_inferior_terminal_branch_R98,J_per_m3,1600000,systemic
l_middle_cerebral_inferior_terminal_branch_R98,metre,0.00549683,systemic
r_middle_cerebral_inferior_terminal_branch_R98,metre,0.000816459,systemic
theta_middle_cerebral_inferior_terminal_branch_R98,dimensionless,90,systemic
E_middle_cerebral_L114,J_per_m3,1600000,systemic
l_middle_cerebral_L114,metre,0.00182233,systemic
r_middle_cerebral_L114,metre,0.00104132,systemic
theta_middle_cerebral_L114,dimensionless,90,systemic
E_middle_cerebral_L118,J_per_m3,1600000,systemic
l_middle_cerebral_L118,metre,0.0283007,systemic
r_middle_cerebral_L118,metre,0.00104132,systemic
theta_middle_cerebral_L118,dimensionless,90,systemic
E_middle_cerebral_R52,J_per_m3,1600000,systemic
l_middle_cerebral_R52,metre,0.00182229,systemic
r_middle_cerebral_R52,metre,0.00104132,systemic
theta_middle_cerebral_R52,dimensionless,90,systemic
E_middle_cerebral_R56,J_per_m3,1600000,systemic
l_middle_cerebral_R56,metre,0.028301,systemic
r_middle_cerebral_R56,metre,0.00104132,systemic
theta_middle_cerebral_R56,dimensionless,90,systemic
E_middle_cerebral_superior_terminal_branch_L120,J_per_m3,1600000,systemic
l_middle_cerebral_superior_terminal_branch_L120,metre,0.00251165,systemic
r_middle_cerebral_superior_terminal_branch_L120,metre,0.000877201,systemic
theta_middle_cerebral_superior_terminal_branch_L120,dimensionless,90,systemic
E_middle_cerebral_superior_terminal_branch_L124,J_per_m3,1600000,systemic
l_middle_cerebral_superior_terminal_branch_L124,metre,0.0133091,systemic
r_middle_cerebral_superior_terminal_branch_L124,metre,0.000877201,systemic
