variable_name,units,value,data_reference
E_anterior_cerebral_R234,J_per_m3,systemic,1600000
l_anterior_cerebral_R234,metre,systemic,0.0280898
r_anterior_cerebral_R234,metre,systemic,0.000965045
theta_anterior_cerebral_R234,dimensionless,systemic,90
E_anterior_cerebral_R238,J_per_m3,systemic,1600000
l_anterior_cerebral_R238,metre,systemic,0.00114733
r_anterior_cerebral_R238,metre,systemic,0.000965045
theta_anterior_cerebral_R238,dimensionless,systemic,90
E_anterior_cerebral_R46,J_per_m3,systemic,1600000
l_anterior_cerebral_R46,metre,systemic,0.0105945
r_anterior_cerebral_R46,metre,systemic,0.000965045
theta_anterior_cerebral_R46,dimensionless,systemic,90
E_anterior_communicating_C44,J_per_m3,systemic,1600000
l_anterior_communicating_C44,metre,systemic,0.00565531
r_anterior_communicating_C44,metre,systemic,0.000656645
theta_anterior_communicating_C44,dimensionless,systemic,90
E_basilar_C4,J_per_m3,systemic,1600000
l_basilar_C4,metre,systemic,0.0226443
r_basilar_C4,metre,systemic,0.00172394
theta_basilar_C4,dimensionless,systemic,90
E_callosomarginal_L172,J_per_m3,systemic,1600000
l_callosomarginal_L172,metre,systemic,0.0113312
r_callosomarginal_L172,metre,systemic,0.000623142
theta_callosomarginal_L172,dimensionless,systemic,90
E_callosomarginal_L176,J_per_m3,systemic,1600000
l_callosomarginal_L176,metre,systemic,0.0172952
r_callosomarginal_L176,metre,systemic,0.000623142
theta_callosomarginal_L176,dimensionless,systemic,90
E_callosomarginal_L180,J_per_m3,systemic,1600000
l_callosomarginal_L180,metre,systemic,0.0139198
r_callosomarginal_L180,metre,systemic,0.000623142
theta_callosomarginal_L180,dimensionless,systemic,90
E_callosomarginal_L184,J_per_m3,systemic,1600000
l_callosomarginal_L184,metre,systemic,0.00496294
r_callosomarginal_L184,metre,systemic,0.000623142
theta_callosomarginal_L184,dimensionless,systemic,90
E_callosomarginal_R240,J_per_m3,systemic,1600000
l_callosomarginal_R240,metre,systemic,0.0113311
r_callosomarginal_R240,metre,systemic,0.000623142
theta_callosomarginal_R240,dimensionless,systemic,90
E_callosomarginal_R244,J_per_m3,systemic,1600000
l_callosomarginal_R244,metre,systemic,0.0172952
r_callosomarginal_R244,metre,systemic,0.000623142
theta_callosomarginal_R244,dimensionless,systemic,90
E_callosomarginal_R248,J_per_m3,systemic,1600000
l_callosomarginal_R248,metre,systemic,0.0139198
r_callosomarginal_R248,metre,systemic,0.000623142
theta_callosomarginal_R248,dimensionless,systemic,90
E_callosomarginal_R252,J_per_m3,systemic,1600000
l_callosomarginal_R252,metre,systemic,0.00496295
r_callosomarginal_R252,metre,systemic,0.000623142
theta_callosomarginal_R252,dimensionless,systemic,90
E_internal_carotid_L112,J_per_m3,systemic,1600000
l_internal_carotid_L112,metre,systemic,0.00196966
r_internal_carotid_L112,metre,systemic,0.00132843
theta_internal_carotid_L112,dimensionless,systemic,90
E_internal_carotid_R48,J_per_m3,systemic,1600000
l_internal_carotid_R48,metre,systemic,0.00196955
r_internal_carotid_R48,metre,systemic,0.00132843
theta_internal_carotid_R48,dimensionless,systemic,90
E_medial_occipital_dorsal_branch_to_corpus_callosum_L28,J_per_m3,systemic,1600000
l_medial_occipital_dorsal_branch_to_corpus_callosum_L28,metre,systemic,0.0251851
r_medial_occipital_dorsal_branch_to_corpus_callosum_L28,metre,systemic,0.000349979
theta_medial_occipital_dorsal_branch_to_corpus_callosum_L28,dimensionless,systemic,90
E_medial_occipital_dorsal_branch_to_corpus_callosum_R224,J_per_m3,systemic,1600000
l_medial_occipital_dorsal_branch_to_corpus_callosum_R224,metre,systemic,0.0251847
r_medial_occipital_dorsal_branch_to_corpus_callosum_R224,metre,systemic,0.000349979
theta_medial_occipital_dorsal_branch_to_corpus_callosum_R224,dimensionless,systemic,90
E_medial_occipital_L188,J_per_m3,systemic,1600000
l_medial_occipital_L188,metre,systemic,0.00490507
r_medial_occipital_L188,metre,systemic,0.000795007
theta_medial_occipital_L188,dimensionless,systemic,90
E_medial_occipital_L192,J_per_m3,systemic,1600000
l_medial_occipital_L192,metre,systemic,0.00892062
r_medial_occipital_L192,metre,systemic,0.000795007
theta_medial_occipital_L192,dimensionless,systemic,90
E_medial_occipital_L200,J_per_m3,systemic,1600000
l_medial_occipital_L200,metre,systemic,0.0126049
r_medial_occipital_L200,metre,systemic,0.000795007
theta_medial_occipital_L200,dimensionless,systemic,90
E_medial_occipital_L26,J_per_m3,systemic,1600000
l_medial_occipital_L26,metre,systemic,0.0321752
r_medial_occipital_L26,metre,systemic,0.000795007
theta_medial_occipital_L26,dimensionless,systemic,90
E_medial_occipital_R222,J_per_m3,systemic,1600000
l_medial_occipital_R222,metre,systemic,0.0321754
r_medial_occipital_R222,metre,systemic,0.000795007
theta_medial_occipital_R222,dimensionless,systemic,90
E_medial_occipital_R256,J_per_m3,systemic,1600000
l_medial_occipital_R256,metre,systemic,0.00490474
r_medial_occipital_R256,metre,systemic,0.000795007
theta_medial_occipital_R256,dimensionless,systemic,90
E_medial_occipital_R260,J_per_m3,systemic,1600000
l_medial_occipital_R260,metre,systemic,0.00892067
r_medial_occipital_R260,metre,systemic,0.000795007
theta_medial_occipital_R260,dimensionless,systemic,90
E_medial_occipital_R268,J_per_m3,systemic,1600000
l_medial_occipital_R268,metre,systemic,0.0126049
r_medial_occipital_R268,metre,systemic,0.000795007
theta_medial_occipital_R268,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_L136,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_L136,metre,systemic,0.00142512
r_middle_cerebral_inferior_terminal_branch_L136,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_L136,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_L140,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_L140,metre,systemic,0.000932844
r_middle_cerebral_inferior_terminal_branch_L140,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_L140,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_L144,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_L144,metre,systemic,0.0283599
r_middle_cerebral_inferior_terminal_branch_L144,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_L144,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_L148,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_L148,metre,systemic,0.0182043
r_middle_cerebral_inferior_terminal_branch_L148,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_L148,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_L152,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_L152,metre,systemic,0.00708809
r_middle_cerebral_inferior_terminal_branch_L152,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_L152,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_L160,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_L160,metre,systemic,0.00549683
r_middle_cerebral_inferior_terminal_branch_L160,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_L160,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_L164,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_L164,metre,systemic,0.0105444
r_middle_cerebral_inferior_terminal_branch_L164,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_L164,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_R102,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_R102,metre,systemic,0.0105443
r_middle_cerebral_inferior_terminal_branch_R102,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_R102,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_R74,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_R74,metre,systemic,0.00142516
r_middle_cerebral_inferior_terminal_branch_R74,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_R74,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_R78,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_R78,metre,systemic,0.000932844
r_middle_cerebral_inferior_terminal_branch_R78,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_R78,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_R82,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_R82,metre,systemic,0.0283601
r_middle_cerebral_inferior_terminal_branch_R82,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_R82,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_R86,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_R86,metre,systemic,0.0182041
r_middle_cerebral_inferior_terminal_branch_R86,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_R86,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_R90,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_R90,metre,systemic,0.00708809
r_middle_cerebral_inferior_terminal_branch_R90,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_R90,dimensionless,systemic,90
E_middle_cerebral_inferior_terminal_branch_R98,J_per_m3,systemic,1600000
l_middle_cerebral_inferior_terminal_branch_R98,metre,systemic,0.00549683
r_middle_cerebral_inferior_terminal_branch_R98,metre,systemic,0.000816459
theta_middle_cerebral_inferior_terminal_branch_R98,dimensionless,systemic,90
E_middle_cerebral_L114,J_per_m3,systemic,1600000
l_middle_cerebral_L114,metre,systemic,0.00182233
r_middle_cerebral_L114,metre,systemic,0.00104132
theta_middle_cerebral_L114,dimensionless,systemic,90
E_middle_cerebral_L118,J_per_m3,systemic,1600000
l_middle_cerebral_L118,metre,systemic,0.0283007
r_middle_cerebral_L118,metre,systemic,0.00104132
theta_middle_cerebral_L118,dimensionless,systemic,90
E_middle_cerebral_R52,J_per_m3,systemic,1600000
l_middle_cerebral_R52,metre,systemic,0.00182229
r_middle_cerebral_R52,metre,systemic,0.00104132
theta_middle_cerebral_R52,dimensionless,systemic,90
E_middle_cerebral_R56,J_per_m3,systemic,1600000
l_middle_cerebral_R56,metre,systemic,0.028301
r_middle_cerebral_R56,metre,systemic,0.00104132
